Tositenumero;Kirjauspvm;Tili;Tilin nimi;Kustannuspaikka;Kustannuspaikan nimi;Toimittajanro;Toimittajan nimi;Y-Tunnus;Euroa
8006141;27.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;49;Kirvestyöt Timo Sollo Oy;2829171-9     ;395,21
8006142;27.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;389;TEAK-Huolto Oy;2871701-1     ;305
8006281;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;45;Karjalan Maalaamo Oy;0397712-4     ;78
8006272;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;45;Karjalan Maalaamo Oy;0397712-4     ;225,15
8006280;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;413;TELE-HONKANEN OY;0748341-2     ;398,49
8006248;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;85
8006339;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;157,55
8006258;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;202,12
8006282;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;330,97
8006342;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;61;Lukkoluket Oy;1086127-7     ;142,65
8006257;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;90,51
8006245;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;122,81
8006340;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;31;JIS-Automation Oy;1849009-5     ;260
8006264;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;173;T Sähkö Oy;2454834-5     ;39
8006268;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;173;T Sähkö Oy;2454834-5     ;39
8006263;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;173;T Sähkö Oy;2454834-5     ;41,1
8006269;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;173;T Sähkö Oy;2454834-5     ;119,66
8006270;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;173;T Sähkö Oy;2454834-5     ;131,15
8006265;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;173;T Sähkö Oy;2454834-5     ;269,03
8006267;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;173;T Sähkö Oy;2454834-5     ;271,16
8006266;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;173;T Sähkö Oy;2454834-5     ;423,15
8006261;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;40;IKASET Oy;2806119-8     ;571,85
8006246;29.11.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;49;Kirvestyöt Timo Sollo Oy;2829171-9     ;211,02
8006521;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;45;Karjalan Maalaamo Oy;0397712-4     ;63,13
8006515;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;45;Karjalan Maalaamo Oy;0397712-4     ;184,5
8006520;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;45;Karjalan Maalaamo Oy;0397712-4     ;264,31
8006512;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;45;Karjalan Maalaamo Oy;0397712-4     ;385,96
8006514;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;45;Karjalan Maalaamo Oy;0397712-4     ;621,24
8006522;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;45;Karjalan Maalaamo Oy;0397712-4     ;761,43
8006434;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;413;TELE-HONKANEN OY;0748341-2     ;89,12
8006493;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;85
8006517;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;212,5
8006516;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;233,8
8006524;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;463,35
8006499;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;8;Consti Talotekniikka Oy;1841342-8     ;163,6
8006435;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;8;Consti Talotekniikka Oy;1841342-8     ;311,8
8006436;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;31;JIS-Automation Oy;1849009-5     ;75
8006503;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;173;T Sähkö Oy;2454834-5     ;39
8006505;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;173;T Sähkö Oy;2454834-5     ;39
8006509;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;173;T Sähkö Oy;2454834-5     ;39
8006506;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;173;T Sähkö Oy;2454834-5     ;94,79
8006508;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;173;T Sähkö Oy;2454834-5     ;117
8006504;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;173;T Sähkö Oy;2454834-5     ;168,56
8006518;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;40;IKASET Oy;2806119-8     ;7
8006519;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;40;IKASET Oy;2806119-8     ;339,31
8006498;2.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;40;IKASET Oy;2806119-8     ;340,74
8006709;4.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;6;Caverion Suomi Oy;0146519-2     ;16369,05
8006669;4.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;413;TELE-HONKANEN OY;0748341-2     ;72,46
8006724;4.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;42,5
8006705;4.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;85
8006710;4.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;109,64
8006721;4.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;221,36
8006723;4.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;585,27
8006722;4.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;742,88
8006718;4.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;8;Consti Talotekniikka Oy;1841342-8     ;40,9
8006713;4.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;50;KONE Hissit Oy;1904292-1     ;406,92
8006706;4.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;173;T Sähkö Oy;2454834-5     ;126,53
8006668;4.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;40;IKASET Oy;2806119-8     ;416,71
8006712;4.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;60;Loimua Oy;2941135-6     ;94
8006826;4.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;60;Loimua Oy;2941135-6     ;215
8006929;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;311;Assa Abloy Entrance Systems Finland;0101064-9     ;48
8006910;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;921;DEKRA Industrial Oy;0112837-2     ;352
8006910;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;921;DEKRA Industrial Oy;0112837-2     ;352
8006910;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;921;DEKRA Industrial Oy;0112837-2     ;352
8006910;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;921;DEKRA Industrial Oy;0112837-2     ;880
8006917;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;45;Karjalan Maalaamo Oy;0397712-4     ;117
8006951;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;45;Karjalan Maalaamo Oy;0397712-4     ;315,37
8006939;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;413;TELE-HONKANEN OY;0748341-2     ;307,4
8006932;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;85
8006937;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;181,56
8006931;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;189,78
8006938;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;193,67
8006911;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;204,57
8006920;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;212,5
8006908;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;320,18
8006945;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;459,46
8006946;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;579,53
8006930;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;61;Lukkoluket Oy;1086127-7     ;94,63
8006921;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;61;Lukkoluket Oy;1086127-7     ;104,5
8006907;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;810;Suomen sähkövarmennus / Tapio Sahin;1135423-4     ;280
8006907;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;810;Suomen sähkövarmennus / Tapio Sahin;1135423-4     ;350
8006907;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;810;Suomen sähkövarmennus / Tapio Sahin;1135423-4     ;350
8006907;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;810;Suomen sähkövarmennus / Tapio Sahin;1135423-4     ;350
8006949;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;173;T Sähkö Oy;2454834-5     ;195
8006935;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;40;IKASET Oy;2806119-8     ;452,47
8006944;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;49;Kirvestyöt Timo Sollo Oy;2829171-9     ;80,58
8006915;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;60;Loimua Oy;2941135-6     ;56
8006912;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;60;Loimua Oy;2941135-6     ;75
8006913;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;60;Loimua Oy;2941135-6     ;75
8006914;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;60;Loimua Oy;2941135-6     ;75
8006915;5.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;60;Loimua Oy;2941135-6     ;84
8007288;9.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;311;Assa Abloy Entrance Systems Finland;0101064-9     ;52,98
8007316;9.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;45;Karjalan Maalaamo Oy;0397712-4     ;437,69
8007303;9.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;413;TELE-HONKANEN OY;0748341-2     ;96,62
8007329;9.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;74;Oy Hedengren Security Ab;0808753-4     ;181
8007281;9.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;27;Loihde Trust Oy;0863729-2     ;143,29
8007330;9.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;27;Loihde Trust Oy;0863729-2     ;497,53
8007274;9.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;42,5
8007317;9.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;42,5
8007327;9.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;85
8007333;9.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;129,31
8007300;9.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;208,5
8007320;9.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;173;T Sähkö Oy;2454834-5     ;185,7
8007321;9.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;173;T Sähkö Oy;2454834-5     ;261,72
8007312;9.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;43;Kanta-Hämeen hyvinvointialue;3221307-8     ;116
8007313;9.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;43;Kanta-Hämeen hyvinvointialue;3221307-8     ;116
8007547;10.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;45;Karjalan Maalaamo Oy;0397712-4     ;117
8007542;10.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;85
8007541;10.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;61;Lukkoluket Oy;1086127-7     ;59,77
8007544;10.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;173;T Sähkö Oy;2454834-5     ;165,18
8007647;11.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;45;Karjalan Maalaamo Oy;0397712-4     ;78
8007645;11.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;74;Oy Hedengren Security Ab;0808753-4     ;218
8008085;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;45;Karjalan Maalaamo Oy;0397712-4     ;90,25
8008086;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;45;Karjalan Maalaamo Oy;0397712-4     ;165,44
8008075;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;413;TELE-HONKANEN OY;0748341-2     ;48,31
8008091;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;413;TELE-HONKANEN OY;0748341-2     ;279,21
8008025;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;97,18
8008026;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;120,84
8008024;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;44;Kantaputki Oy;0971914-2     ;208,53
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,82
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,82
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,82
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,82
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,82
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,82
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,82
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,82
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,82
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,82
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,82
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,82
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,83
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,83
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,83
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,83
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,83
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,83
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,83
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,83
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,83
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,83
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,83
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,83
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,83
8008070;13.12.2024 00:00;4390;4390 Rakenn. ja alueiden rakentamis;4623;4623 Kiinteistöpalveluyksikkö;9;Coor Service Management Oy;1597866-9     ;7,83
